Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Port alive Duration (S),Connection Point,Packets Looked Up,Packets Matched,Label
1,588,40688,31601041,1519,867,5,1,5843,5725,1
1,239,16570,29771535,408022,867,4,1,641935,641817,0
1,6207,126255766,161933982,252188,3050,5,1,669060,668925,0
1,3746,82046441,99296491,412028,1827,4,1,657145,657019,0
3,122494,87176120,89154735,319611,2377,5,3,1001785,1001651,0
1,817,18941817,5594409,103314,206,5,1,211479,211379,3
2,50,3692,22628,210,164,4,3,1335,1187,4
3,34068,14438506,11895,87,86,5,3,34316,34214,3
3,179692,158820513,56963288,153891,2060,5,3,657561,657430,0
4,348729,14677574,12794637,154013,715,5,5,640861,640745,0
3,356,34483,12627260,502,176,5,3,2350,2252,3
4,677,18930687,35792,380,171,5,4,1617,1523,2
4,323,28255,12639,94,96,5,5,3478,3392,2
4,305617,25569850,125578634,286763,2267,5,4,1000414,1000280,0
3,179826,158831528,63270289,154090,2100,5,3,657922,657791,0
2,2302,50489882,60858798,247156,1630,5,2,651761,651637,0
3,415,43236,6338201,465,316,5,4,1482,1373,1
4,2040,31650117,117172,934,1141,5,4,7362,7234,1
2,855,25224886,6430778,1355,1013,5,2,10643,10521,2
4,305119,25507953,100235704,284585,1667,4,4,992886,992762,0
1,1535,18979974,67089805,246537,1235,5,1,646867,646743,0
4,306419,38231508,169814138,289258,2787,4,4,1008593,1008458,0
4,107895,18434962,6169376,113962,236,5,4,223954,223847,3
1,34114,14430466,1849542,34059,86,5,1,68462,68407,3
1,5667,119927306,149840870,414597,2597,5,1,669087,668951,0
3,4310,69578568,25464303,2819,2296,5,3,12802,12661,1
2,184905,20421003,23980777,119691,1220,5,2,509986,509905,0
1,935,25230190,22662744,238296,1030,5,1,508882,508803,0
3,179,16249,7611183,24305,46,5,3,47033,46950,3
2,71481,3865071,22768502,71788,131,4,2,144116,144018,3
1,10,856,8056,59,46,5,1,33677,33595,3
4,349525,14755992,40048090,211740,1187,4,4,646902,646777,0
1,2596,50510336,63286396,4221,2232,5,1,15495,15363,1
2,5404,94832038,19110708,2147,1926,5,2,15407,15274,1
1,2614,19032999,16984,129,136,5,1,3162,3057,2
2,280461,24419756,19116926,304176,890,5,4,949222,949098,0
4,91296,17537565,30121813,91293,186,5,4,183316,183216,3
3,4261,44481104,88665980,6398,3316,5,4,26659,26426,4
3,2045,6541316,216034,1593,2367,5,4,8970,8832,1
4,3257,50626145,19079775,1911,1631,5,5,11657,11443,4
1,3389,75730783,69635863,4933,2427,5,1,17819,17687,1
2,185292,26746337,23995547,119800,1380,5,2,510763,510682,0
3,3118,6476874,6322705,322,161,5,3,6405,6298,2
3,78,10595,10547,78,71,5,4,1553,1451,2
4,352572,46501652,97438816,216014,2927,5,4,674941,674804,0
1,163,22454,22780,170,201,5,1,4152,4042,2
2,1516,37852942,35603370,246049,1335,5,2,648465,648341,0
2,89,11979,11727,83,86,5,3,2304,2208,2
3,175165,70389721,19027248,151747,1195,5,3,646502,646378,0
2,612,6347499,28397,203,266,5,2,2788,2678,3
3,177627,108333427,100331652,287036,1747,5,3,655833,655707,0
1,12,1016,12729,95,91,5,1,857,772,2
3,120335,49239314,70113399,317758,1517,5,3,991478,991354,0
2,281173,43347929,19127034,304255,1000,4,4,950157,950032,0
3,134905,32478559,12657007,886,246,4,3,268763,268660,3
4,3720,50682738,12809258,1891,2086,5,4,14309,14175,1
4,305437,25544689,112910466,285705,1997,5,4,996875,996750,0
4,1015,135877,12749477,1483,1432,5,5,7435,7227,4
1,4306,94667918,111945574,412787,2127,5,1,661833,661702,0
1,618,9872938,29231196,245136,945,5,1,643698,643582,0
1,12,996,18228,134,151,5,1,970,871,2
2,3379,12785305,6235461,3432,206,5,2,7237,7123,2
4,348848,14694720,27797757,211071,857,5,4,641915,641797,0
4,305707,25582360,144524872,287714,2407,5,4,1002511,1002377,0
2,2701,50517062,92043766,415270,1407,5,2,989933,989809,0
2,4028,82058330,107538272,6439,3207,5,3,23970,23739,4
2,2865,63111537,73506680,247913,1910,4,2,655704,655579,0
2,281817,55980959,19147873,304472,1130,5,4,951358,951227,0
1,1487,37851443,25341637,1992,857,5,1,6518,6403,1
3,176286,89349503,33898974,152502,1385,5,3,649130,649006,0
2,2232,37902675,69577315,3999,2076,5,2,14177,14043,1
1,313967,32081612,25857209,314553,927,5,1,982287,982171,0
2,146,19056,18394,131,156,5,3,3607,3501,2
3,51707,21685800,9327391,55950,116,5,3,108330,108237,3
1,1468,25264160,44252973,2420,1092,5,2,8339,8173,4
3,12656,258943860,31857398,3798,3137,5,4,30485,30246,4
1,1566,44147962,29022435,239045,1400,5,1,510789,510708,0
2,2601,63089094,50741280,4248,2667,5,3,20080,19856,4
2,948,25231025,22957320,245309,1065,5,2,644796,644672,0
1,3068,57620569,92404053,248306,1825,4,1,654453,654329,0
3,1153,25253273,16422,121,131,5,3,3520,3417,2
1,219608,24472668,29403,223,271,5,1,221020,220901,3
2,186139,33118779,36655421,120587,1880,5,2,512793,512711,0
3,558,65567,80253,756,612,4,3,3557,3440,1
2,187109,39497094,42348753,121126,2310,5,2,517081,516993,0
3,855,18940341,6340914,615,116,4,3,1774,1672,2
2,5585,151378923,95484770,413405,2367,5,2,666488,666352,0
1,311,6312938,6326811,408,116,5,1,2063,1966,3
4,1740,6397804,13847,105,106,5,4,3861,3774,2
4,1729,19039047,6407879,999,1061,5,5,6930,6761,4
2,460,58432,64117,526,581,5,2,2259,2136,1
2,4423,82092892,140599697,417586,2087,4,2,997464,997334,0
2,1689,44156320,35618828,246216,1420,5,2,649473,649349,0
2,188,6304558,17163303,407718,767,5,2,641039,640921,0
3,2140,19091128,25385751,2181,1516,5,3,9423,9303,1
3,123410,106122820,109806282,320536,2587,5,3,1006310,1006175,0
1,5307,142446871,86017333,243400,2970,5,1,521827,521739,0
1,132,9196,16303625,237486,760,5,1,506900,506824,0
1,1566,44147962,29014189,238984,1310,5,1,510562,510481,0
3,4090,69582080,6510018,1817,2082,5,3,11630,11499,1
3,175359,70405106,25335196,151954,1245,4,3,647165,647041,0
3,80236,23231329,12633927,603,166,5,3,161218,161119,3
3,1020,18966561,25301287,1662,494,4,4,5449,5296,4
2,1401,25259878,38007643,2684,1672,5,3,10505,10293,4
1,180903,64407813,12716257,300163,1960,4,2,959187,959054,0
4,1337,25273625,18977459,1263,384,4,5,4361,4208,4
2,44184,8687590,12561,89,96,5,2,88782,88686,3
2,6204,145130166,136745190,251864,3040,5,2,668748,668613,0
2,2524,25429231,44343121,3100,2022,5,3,8162,8005,4
2,2619,50511630,86790730,415126,1397,5,2,989688,989564,0
3,173156,19902453,11920477,282864,787,5,3,641357,641239,0
2,1116,31533940,30003482,412990,1017,5,2,983363,983244,0
3,123657,106145428,120723841,321020,2707,5,3,1007417,1007282,0
1,181889,77065544,12729846,300261,2110,5,2,960594,960455,0
4,350020,14853764,82420916,158835,2650,4,4,664338,664203,0
1,173,22906,22528,164,201,5,1,105874,105758,3
3,149,19344,19344,149,161,5,3,1628,1513,2
4,305675,25577912,138205362,287339,2357,5,4,1001749,1001615,0
2,184293,14065455,5024716,118823,730,5,2,506856,506780,0
1,4589,88395804,130308131,250212,2340,5,1,660692,660557,0
1,5964,126239134,149310941,251725,2870,5,1,667095,666960,0
3,1866,19068413,139925,1069,1462,4,4,7766,7558,4
2,72263,16493852,16177942,66234,131,5,2,139583,139490,3
2,2755,63103981,67199681,247714,1870,5,2,655089,654965,0
3,182543,197333227,239229145,293259,2987,5,3,675598,675461,0
3,3582,38082910,12801324,1898,1926,4,4,12907,12781,1
2,2196,50482615,54551689,246955,1590,5,2,651400,651276,0
3,3548,25379818,206013,3439,176,4,3,7437,7329,2
1,315844,80969371,57492395,316712,1587,5,1,992079,991955,0
3,179931,146268541,169779117,290140,2347,4,3,666042,665907,0
1,113,15315,15343,113,126,5,1,4424,4331,2
3,175172,70390597,19028088,151753,1205,5,3,646523,646399,0
2,1189,18956481,37954402,2202,1161,5,2,7507,7379,1
3,119994,42921937,63798110,317446,1467,4,3,990497,990373,0
4,3304,38051846,69532926,3637,1687,5,4,9250,9127,1
1,12,1012,11979,90,81,5,1,2345,2260,2
1,346,23903,18928844,664,146,5,1,6418,6325,2
2,287859,144535322,25583472,305715,2420,5,4,963910,963766,0
4,348995,14712215,28621415,155198,1085,5,4,645113,644989,0
1,6039,126244104,153000783,251919,3010,5,1,668404,668269,0
3,181984,196751711,88552620,155443,2600,5,3,663745,663610,0
4,425,12093846,12939,98,96,5,4,832,742,2
1,479,12615969,6338533,539,171,5,1,3831,3735,2
1,1744,6390132,6403879,1840,116,5,1,4935,4845,2
2,4948,107295022,124048294,250533,2550,5,2,663293,663158,0
3,250,26407,12632936,595,156,5,3,1285,1171,2
4,122527,12926860,40958,422,226,5,4,249637,249538,3
4,349577,14791977,76031918,157878,1970,5,4,656434,656306,0
1,5443,107328902,149273618,251294,2700,5,1,665375,665240,0
2,3216,75718589,73525794,248169,1945,5,2,656397,656270,0
3,4973,75948868,6539208,2027,2407,5,3,13656,13524,1
1,4044,100941295,79611106,242115,2390,5,1,518276,518188,0
4,305491,25552190,112917897,285758,2077,5,4,997167,997037,0
3,810,50889,11937,88,86,5,3,2827,2729,2
1,180634,58091089,12702565,300064,1810,5,2,958146,958014,0
4,306437,38234010,169824607,289390,2817,5,4,1008932,1008797,0
2,1710,37866290,55241283,413917,1197,4,2,985824,985701,0
2,5938,157694756,105748095,413883,2517,5,2,668374,668238,0
1,104,14549,14633,106,116,4,1,944,839,2
2,289681,169848785,38242350,306497,2910,4,4,968362,968218,0
2,108,14717,14439,106,116,5,2,1850,1756,2
1,292,6311714,6337028,491,221,5,1,1067,1001,3
4,351637,40116883,91031584,214757,2287,5,4,665349,665214,0
1,2946,69409008,57016490,4466,2536,5,1,17124,16996,1
2,1189,18956481,37963992,2271,1266,5,2,8005,7877,1
3,179792,146257610,163473236,289949,2317,5,3,665409,665274,0
1,2360,44202447,80315439,410655,1557,4,1,653182,653056,0
4,351151,33787575,91015225,214586,2197,5,4,662982,662851,0
1,1709,25283377,67100021,246663,1270,5,1,647201,647077,0
3,628,75297,98072,943,722,5,3,4618,4501,1
3,3092,12769891,19092,143,161,5,3,4307,4202,2
2,185728,26790853,36639139,120470,1700,4,2,512264,512183,0
2,6676,88669862,262362,1926,2856,5,2,15558,15420,1
1,5560,119919948,143525683,414339,2467,5,1,667993,667857,0
4,305365,25534681,112893426,285529,1887,4,4,996096,995972,0
2,4159,69550502,178855,1325,1926,4,3,12907,12781,1
3,4819,75908815,69606383,4629,1746,5,3,15642,15521,1
4,348845,14692534,22939498,154670,875,4,4,643257,643141,0
4,306405,38229562,169804980,289137,2767,5,4,1008269,1008134,0
4,349743,14815358,76070707,158266,2220,5,4,658696,658561,0
4,3688,6504070,15873,119,126,5,5,7473,7385,2
1,316639,101471398,70149079,317599,1867,5,1,996015,995891,0
4,350534,21151363,59468612,213451,1957,4,4,658385,658258,0
4,4867,75941576,38110336,3611,2536,5,5,17682,17456,4
4,351360,40096304,91027902,214730,2247,5,4,664231,664096,0
1,178692,20183409,12652315,299699,1250,5,2,952676,952544,0
2,1490,37851288,42450494,409220,1167,5,2,646342,646217,0
2,250,25303,12735356,2508,136,4,2,3030,2968,2
2,280641,30724011,19117802,304183,900,5,4,949421,949297,0
1,656,18919565,16343362,237956,930,5,1,508017,507940,0
2,1568,31565386,38021584,2800,1757,5,2,9810,9684,1
3,124217,112486751,133353279,321531,2957,5,3,1010648,1010513,0
3,173856,32540518,19006255,151597,965,5,3,643737,643621,0
2,2990,75703100,67735334,410760,1457,4,2,651707,651581,0
4,493,6332460,6332036,481,164,5,5,1545,1402,4
2,184779,20403727,23963571,119566,1030,5,2,508882,508803,0
2,14,1136,17148460,407547,697,5,3,640314,640196,0
2,1854,6402694,106378,1785,111,5,2,4197,4137,2
2,570,18913826,93059,880,722,5,2,4679,4564,1
3,2169,12715866,6427185,2211,146,5,3,8145,8049,2
2,3032,61681024,93118725,415575,1527,4,2,991697,991573,0
2,292,6311707,6322393,371,76,5,2,3577,3489,2
4,4023,6523543,6419346,2129,116,5,4,8177,8081,2
2,2034,25370957,25371565,2042,1451,5,3,6556,6401,4
1,177652,13800808,12612146,299403,810,4,2,948538,948414,0
4,351663,40120497,91035224,214783,2327,5,4,665538,665403,0
3,182136,201482447,88556260,155469,2640,5,3,664029,663894,0
4,1023,12661269,25237797,929,136,5,4,2376,2286,2
3,173703,32527469,19000893,151558,905,5,3,643323,643207,0
3,1628,19027796,17712848,1564,896,5,3,6028,5915,1
3,88,11799,68353,1137,81,5,4,1549,1441,2
3,154,20524,20524,154,176,5,3,1349,1242,2
1,3222,75713344,69629518,4689,2312,5,2,10733,10567,4
3,2929,38047420,50666330,3440,2181,5,4,15841,15616,4
2,1516,37852942,35607892,246082,1385,5,2,649130,649006,0
3,178954,139887372,56947335,153777,1885,5,3,655408,655284,0
4,153,19932,6323123,324,166,5,4,2167,2059,2
2,1795,37871920,60893815,414113,1267,5,2,986736,986612,0
4,305405,25540241,112898708,285567,1947,4,4,996216,996092,0
2,285894,112929190,25555846,305518,2120,4,4,960712,960573,0
2,594,12623811,12642789,721,181,4,2,7725,7626,2
2,3577,50638922,19049351,1651,1326,5,2,10683,10552,1
3,233,6311817,8438,60,51,5,3,403,309,3
4,349148,14732997,38129401,156077,1315,5,4,647857,647733,0
4,351677,40122443,91036904,214795,2347,4,4,666042,665907,0
2,185112,26728928,23985341,119725,1270,4,2,510510,510429,0
1,2566,44216608,86075181,247823,1730,5,1,652545,652421,0
2,427,41946,18960352,1068,241,4,2,127492,127392,3
3,179852,158835142,63273929,154116,2140,5,3,658000,657869,0
4,305797,25594870,157163208,288426,2547,5,4,1005683,1005548,0
2,474,12615641,6342277,569,216,5,2,3077,2974,3
1,2971,6457554,12513099,3195,196,5,1,6328,6260,2
1,3747,82046511,99299291,412048,1857,5,1,657357,657230,0
2,188342,58475299,61953473,121940,2720,5,2,520283,520195,0
1,1968,19089742,25398638,2214,1746,4,1,9259,9129,1
1,184222,127592582,12798616,300754,2870,5,2,967914,967770,0
3,1579,214088,6539356,2031,2347,5,3,15747,15616,1
1,307,6312665,16317197,237646,820,5,1,507277,507201,0
1,3389,75730783,69635023,4927,2417,5,1,17801,17669,1
1,4501,113555638,85955933,242692,2690,5,1,519959,519871,0
4,304974,25488089,87601430,283982,1447,4,4,990380,990256,0
1,481,12616096,16332946,237824,900,5,1,507687,507610,0
2,2793,38002751,126799,950,1346,5,3,8728,8603,1
1,5560,119919948,143522043,414313,2427,5,1,667633,667497,0
2,3420,75732649,86142633,248590,2050,5,2,657543,657412,0
1,2029,56762700,35376423,239695,1790,5,1,512677,512595,0
4,628,6343981,12633641,607,156,5,4,1829,1726,2
1,1135,12005384,61339134,409373,1257,4,1,648762,648636,0
1,4804,88410587,142928723,250658,2490,5,1,662971,662836,0
4,348975,14709435,25466667,155087,1055,5,4,644771,644648,0
1,4737,82200167,63295995,4300,1992,5,2,17048,16820,4
4,304263,19127980,43348527,281178,1007,4,4,983295,983176,0
2,2649,63092238,56956321,3754,1722,5,3,15587,15371,4
1,796,18929421,12718596,1358,916,5,1,6112,5998,1
2,338,5932754,24432,187,216,5,2,1639,1532,2
2,284746,100249961,25514389,305166,1740,5,4,957562,957430,0
1,365,12608174,39204,405,211,5,1,1198,1140,3
1,1115,62197,6368697,1252,86,5,1,2421,2364,2
2,280288,24403957,19100857,303999,800,4,4,948401,948277,0
1,319219,158271869,127041062,320819,2897,4,1,1009224,1009089,0
1,2271,37904924,79734646,247323,1410,5,1,649449,649325,0
1,2290,127096,12736926,2550,156,5,1,5110,5017,2
1,6862,138883843,187725397,416264,3057,5,1,676576,676439,0
3,178290,120971335,122829380,288126,1957,4,3,658385,658258,0
1,1312,37839224,12776032,1938,1286,5,1,8041,7913,1
3,925,18949969,219645,3762,221,5,3,9524,9424,2
4,2172,37948009,31671977,2396,1151,5,5,10175,9978,4
2,92,12493,12493,92,91,5,2,2248,2141,2
1,314604,50999815,32204603,315208,1167,4,1,985453,985330,0
1,132,9235,23452917,407730,707,5,1,640633,640515,0
3,175656,70429838,67979230,285745,1317,5,3,650001,649875,0
3,2902,6462668,20456,157,171,5,4,6826,6723,2
4,131339,19707821,18945435,844,251,4,4,265228,265121,3
2,2215,56250968,55083729,409916,1227,5,2,648103,647978,0
1,182909,96029958,12769148,300542,2540,4,2,964703,964559,0
1,583,12623084,12645633,760,191,4,1,1605,1536,2
4,306167,31917239,163477133,288675,2667,5,4,1007057,1006922,0
2,1269,76023,6386898,1554,91,4,2,3084,2981,2
3,2113,31643776,97348,803,952,5,4,6610,6444,4
1,12,1012,11309,85,76,5,1,534,439,2
3,175159,70388887,19026408,151741,1185,4,3,646478,646354,0
1,178706,20185355,12653983,299711,1270,5,2,952840,952708,0
1,4187,82076738,117678588,249640,2190,5,1,658354,658223,0
2,474,12615641,6338495,539,176,5,2,2713,2610,3
1,178392,20156933,12640555,299613,1120,5,2,951334,951203,0
2,1951,116634,116312,1948,156,5,2,4203,4135,2
1,179095,26511129,12669357,299823,1440,4,2,954908,954776,0
1,1108,25240584,19074127,1988,1412,5,2,7137,6929,4
3,72,9626,1276238,23529,61,5,3,23733,23643,3
2,186835,39474153,36694579,120920,2220,4,2,515723,515635,0
2,1997,31594898,63300490,3974,2466,5,2,17289,17162,1
4,2145,12714644,12708255,2053,96,5,4,4397,4309,2
1,2339,25413160,19125156,2379,1917,4,1,10165,10040,1
4,236,24788,17130,124,141,5,4,670,567,2
2,191,25020,25062,192,221,5,2,116650,116535,3
4,39767,8452015,2504855,46223,116,5,4,86400,86302,3
1,1744,25327294,108006,952,952,5,2,6610,6444,4
1,3496,81373665,79579426,241711,2310,5,1,517081,516993,0
2,185,6304329,18562,194,76,5,2,2078,1991,2
4,1016,18956515,12659557,930,294,5,5,3082,2929,4
2,184872,20416481,23976255,119658,1170,5,2,509633,509552,0
2,4090,88361386,104435296,249484,2310,4,2,660288,660153,0
1,5776,119934816,156145930,414782,2617,5,1,669412,669275,0
3,2073,6415929,12200971,2335,106,5,3,4889,4794,2
2,5339,101030342,162568586,418634,2247,5,2,999940,999806,0
2,188,6304592,28239,268,171,5,2,1015,913,2
1,3217,82004884,57054004,4649,2557,5,2,19067,18843,4
2,185370,26757061,30317453,120165,1500,5,2,511489,511408,0
2,288806,163487682,31920297,306189,2700,5,4,965866,965722,0
1,183318,102358263,12786106,300664,2730,4,2,966172,966028,0
2,289505,169835137,38239848,306479,2880,5,4,968013,967869,0
2,3862,75762978,118372190,416674,1787,5,2,995121,994997,0
1,2934,69408096,57014729,4235,2222,5,1,8610,8531,1
3,182805,207562279,94873023,155773,2740,5,3,665906,665771,0
1,656,6345746,18562,135,156,5,1,2169,2059,3
2,305,6321239,41537,477,146,5,2,1661,1548,3
1,160,20970,14274814,147444,181,5,1,149325,149221,3
1,12,1012,10401,78,66,5,1,1758,1669,2
2,7641,182977594,162557986,416245,3047,5,2,676558,676421,0
2,158077,14833802,20710001,150139,191,5,2,317821,317722,3
2,198,6305094,17336907,411968,707,5,3,978891,978775,0
2,101,13453,13453,101,101,4,2,3819,3720,2
4,350540,21152197,59469732,213459,1967,5,4,658538,658411,0
4,987,18952456,12642841,729,176,5,4,2431,2328,2
3,3151,50629151,6474565,1504,1777,5,3,9179,9054,1
1,180646,58092757,12704511,300078,1830,5,2,958307,958175,0
3,3707,44434530,75975384,4923,3116,5,4,22845,22618,4
1,10,856,7222,53,36,5,1,105,50,3
1,2521,63087979,54324450,240545,2120,5,1,514618,514533,0
2,851,18949303,6338548,444,336,5,2,3048,2933,1
3,329,35026,26410,201,236,5,3,122290,122191,3
2,5623,107341326,168891947,419013,2377,5,2,1001785,1001651,0
3,179261,146201914,56951255,153805,1930,5,3,656048,655922,0
1,1647,37862316,31737175,2821,1876,4,1,11643,11520,1
2,7303,182954395,143639718,415667,2957,5,2,675231,675094,0
3,174252,45153788,19012618,151642,1035,5,3,644735,644612,0
2,11,926,11335,84,76,5,2,257,171,3
2,5530,151375273,93117638,413312,2337,5,2,665841,665706,0
2,470,12615330,6335002,515,131,4,2,1529,1438,2
4,349117,14728785,31821800,155873,1270,5,4,647201,647077,0
2,285325,106585826,25523285,305230,1840,5,4,958335,958203,0
1,315891,82545609,57498374,316770,1627,5,1,992525,992401,0
2,163,21290,6340533,568,181,4,2,4553,4449,2
1,756,18926438,22648552,238144,950,5,1,508493,508416,0
4,348736,14678450,12798040,154054,725,5,4,641165,641049,0
2,1238,31542380,29284512,245710,1245,4,2,647165,647041,0
3,29670,1607828,9440,70,61,5,3,53331,53245,3
1,239,16570,29762239,407950,767,5,1,641039,640921,0
2,1800,44163942,41926711,246422,1470,4,2,650143,650019,0
1,1995,31594468,73418507,246999,1355,5,1,648504,648380,0
1,134,9321,6321025,308,141,5,1,154750,154652,3
4,591,12631472,6335292,521,136,5,4,7132,7033,2
4,4931,75949986,38118498,3670,2626,5,5,17876,17650,4
3,1392,19013295,6399960,967,916,5,3,4895,4769,1
1,2686,44224825,92383859,248034,1790,5,1,653527,653403,0
3,1315,81475,12053,90,86,5,3,2426,2329,2
2,514,59617,59161,498,547,5,2,1791,1671,1
4,2200,37951873,31675867,2424,1191,5,5,10794,10592,4
2,280100,18098778,19098827,303983,780,4,4,948167,948043,0
2,108,14403,14445,109,111,5,2,3040,2980,2
3,122731,93488377,89170660,319777,2477,5,3,1004240,1004106,0
2,96680,36708921,6342740,590,196,5,2,97575,97468,3
1,1393,37844601,28996838,238803,1200,5,1,509960,509879,0
2,4219,88370471,111400684,249718,2360,4,2,660734,660599,0
1,344,23746,18935195,713,221,5,1,1335,1272,3
1,125,8763,6311541,234,46,4,1,747,673,2
3,181415,177847879,207685561,292139,2787,4,3,671743,671606,0
1,277,6317561,21685,212,111,5,1,1305,1208,2
4,348867,14695398,25437511,154760,905,5,4,643323,643207,0
2,284,6318592,12729041,2349,121,5,2,3114,3016,2
1,836,18930966,12740113,1544,1142,5,2,5531,5337,4
4,306173,31918073,163481301,288729,2677,5,4,1007139,1007004,0
2,2191,12843505,31791127,3247,2437,5,2,9152,9014,1
1,189,6304593,20662,213,91,5,1,872,780,2
3,123487,106129659,114404232,320670,2617,5,3,1006557,1006422,0
